% Spring-Mass System
% k = 3, m = 6
% u = 4, x0 = [0, 0]
% t, x, v
0.0,0.0,0.0,
0.001,1.1111106666666666e-06,0.0013333320000000002,
0.002,3.5555501481509636e-06,0.002666659555561778,
0.003,7.33331177780531e-06,0.003999980000037778,
0.004,1.2444386222348348e-05,0.005333290666798223,
0.005,1.8888761481887162e-05,0.006666588889236444,
0.006,2.6666422889944842e-05,0.00799987200077422,
0.007,3.5777353113493354e-05,0.009333137334867106,
0.008,4.622153215299179e-05,0.010666382225009765,
0.009,5.799893734242989e-05,0.011999604004741305,
0.01,7.110954334937695e-05,0.01333280000765061,
0.011,8.555332217503604e-05,0.014665967567381673,
0.012,0.00010133024315430356,0.01599910401763893,
0.013,0.0001184402729558341,0.017332206692192584,
0.014,0.00013688337558211068,0.018665272924883954,
0.015,0.00015665951236952034,0.019998300049630793,
0.016,0.0001777686419884349,0.021331285400432623,
0.017,0.00020021072044329731,0.02266422631137607,
0.018,0.00022398570107271313,0.023997120116640194,
0.019,0.0002490935345495474,0.025329964150501823,
0.02,0.0002755341688810269,0.02666275574734088,
0.021,0.0003033075494088476,0.027995492241645714,
0.022,0.00033241361880928755,0.02932817096801844,
0.023,0.00036285231709332527,0.030660789261180255,
0.024,0.000394623581606763,0.03199334445597678,
0.025,0.0004277273470303557,0.03332583388738338,
0.026,0.00046216354537994533,0.03465825489051051,
0.027,0.0004979321060066001,0.03599060480060903,
0.028,0.0005350329555967596,0.037322880953075545,
0.029,0.0005734660181723848,0.03865508068345771,
0.03,0.0006132312150911139,0.039987201327459594,
0.031,0.0006543284650464225,0.04131924022094699,
0.032,0.0006967576840677905,0.04265119469995273,
0.033,0.0007405187855208729,0.04398306210068204,
0.034,0.0007856116801076773,0.04531483975951786,
0.035,0.0008320362758667457,0.046646525013026144,
0.036,0.0008797924781733418,0.047978115197961226,
0.037,0.000928880189739644,0.04930960765127112,
0.038,0.0009792993106149438,0.05064099971010286,
0.039,0.0010310497381858488,0.051972288711807806,
0.04,0.0010841313671764916,0.05330347199394699,
0.041,0.001138544089648744,0.05463454689429645,
0.042,0.0011942877950024365,0.05596551075085251,
0.043,0.0012513623699755827,0.05729636090183714,
0.044,0.00130976769864461,0.05862709468570327,
0.045,0.001369503662424594,0.05995770944114012,
0.046,0.0014305701400695002,0.06128820250707852,
0.047,0.0014929670076724297,0.0626185712226962,
0.048,0.0015566941386658706,0.06394881292742317,
0.049,0.0016217514038219542,0.06527892496094698,
0.05,0.0016881386712527177,0.06660890466321809,
0.051,0.0017558558064103712,0.06793874937445515,
0.052,0.0018249026720875703,0.06926845643515038,
0.053,0.001895279128417694,0.0705980231860748,
0.054,0.0019669850328751285,0.07192744696828361,
0.055,0.002040020240275555,0.07325672512312151,
0.056,0.0021143846027762443,0.07458585499222796,
0.057,0.0021900779698763554,0.07591483391754258,
0.058,0.0022671001884172408,0.07724365924131041,
0.059,0.002345451102582756,0.07857232830608721,
0.06,0.002425130553899574,0.07990083845474481,
0.061,0.002506138381237507,0.08122918703047645,
0.062,0.0025884744208098318,0.08255737137680202,
0.063,0.00267213850617362,0.08388538883757343,
0.064,0.002757130468230076,0.0852132367569799,
0.065,0.002843450135224877,0.08654091247955324,
0.066,0.002931097332748521,0.08786841335017326,
0.067,0.0030200718837366807,0.08919573671407295,
0.068,0.0031103736084705574,0.09052287991684389,
0.069,0.0032020023245772477,0.09184984030444152,
0.07,0.003294957847030109,0.09317661522319043,
0.071,0.003389239988149136,0.09450320201978969,
0.072,0.0034848485576013362,0.09582959804131817,
0.073,0.0035817833624011168,0.09715580063523982,
0.074,0.003680044206910673,0.09848180714940896,
0.075,0.003779630892840383,0.09980761493207563,
0.076,0.003880543219249209,0.10113322133189086,
0.077,0.0039827809825451,0.10245862369791198,
0.078,0.004086343976485406,0.10378381937960793,
0.079,0.004191231992177291,0.10510880572686454,
0.08,0.004297444818078157,0.10643358008998985,
0.081,0.004404982239996069,0.10775813981971939,
0.082,0.0045138440410901854,0.1090824822672215,
0.083,0.004624030001871199,0.11040660478410262,
0.084,0.004735539900201776,0.11173050472241257,
0.085,0.004848373511297008,0.11305417943464986,
0.086,0.004962530607724858,0.11437762627376699,
0.087,0.005078010959406628,0.11570084259317573,
0.088,0.005194814333617414,0.11702382574675242,
0.089,0.005312940494986581,0.11834657308884325,
0.09,0.005432389205498235,0.11966908197426958,
0.091,0.005553160224491702,0.12099134975833319,
0.092,0.005675253308662013,0.12231337379682158,
0.093,0.005798668212060397,0.12363515144601331,
0.094,0.0059234046860947714,0.1249566800626832,
0.095,0.0060494624795302465,0.12627795700410768,
0.096,0.006176841338489631,0.12759897962807007,
0.097,0.006305541006453942,0.1289197452928658,
0.098,0.006435561224262922,0.13024025135730777,
0.099,0.006566901730115562,0.1315604951807316,
0.1,0.006699562259570626,0.1328804741230009,
0.101,0.006833542545547187,0.1342001855445126,
0.102,0.006968842318325161,0.13551962680620216,
0.103,0.007105461305545851,0.13683879526954887,
0.104,0.007243399232212499,0.13815768829658115,
0.105,0.007382655820690834,0.1394763032498818,
0.106,0.007523230790709633,0.1407946374925933,
0.107,0.007665123859361286,0.14211268838842306,
0.108,0.007808334741102365,0.1434304533016487,
0.109,0.007952863147754197,0.14474792959712326,
0.11,0.008098708788503446,0.14606511464028066,
0.111,0.008245871369902697,0.14738200579714072,
0.112,0.008394350595871045,0.1486986004343146,
0.113,0.008544146167694696,0.15001489591900996,
0.114,0.00869525778402756,0.15133088961903635,
0.115,0.008847685140891863,0.15264657890281033,
0.116,0.009001427931678758,0.15396196113936084,
0.117,0.009156485847148938,0.1552770336983344,
0.118,0.009312858575433266,0.15659179395000042,
0.119,0.009470545802033388,0.1579062392652564,
0.12,0.009629547209822382,0.15922036701563325,
0.121,0.009789862479045385,0.1605341745733005,
0.122,0.009951491287320239,0.16184765931107153,
0.123,0.010114433309638139,0.1631608186024089,
0.124,0.01027868821836429,0.16447364982142962,
